exit_sd,n_trades,avg_net,avg_hold_cal,win_rate,total_EV,vs_baseline_EV,beats_baseline,recommended
0.0,583,0.009601759708709908,145.8885077186964,0.7032590051457976,5.5978259101778765,0.0,False,False
0.5,648,0.01136585148468732,104.3996913580247,0.7330246913580247,7.365071762077383,1.7672458518995064,True,True
1.0,757,0.0067349674564968895,67.04887714663144,0.7212681638044914,5.0983703645681455,-0.49945554560973093,False,False
1.5,1053,0.0039121064325435126,33.36752136752137,0.7378917378917379,4.119448073468319,-1.4783778367095577,False,False
