exit_sd,n_trades,pct_target_exit,avg_gross,avg_net,avg_hold_cal,avg_financing_cost,avg_spread_cost,avg_total_cost,win_rate,avg_entry_dist_sd,total_EV,vs_baseline_EV,beats_baseline
0.0,3374,0.7839359810314167,0.004585797832745275,-0.013676002721046415,157.51393005334913,0.017261800553791687,0.0010000000000000005,0.018261800553791688,0.6262596324836989,2.227391521381657,-46.142833180810605,0.0,False
0.5,3725,0.9006711409395973,0.002837084837276646,-0.011118105012865859,118.21610738255033,0.012955189850142504,0.0010000000000000005,0.013955189850142505,0.6456375838926175,2.218552734871009,-41.414941172925325,4.727892007885281,True
1.0,4468,0.9823187108325873,0.0032369504566654595,-0.005730795830478433,72.70568487018801,0.007967746287143892,0.001,0.00896774628714389,0.6752461951656222,2.204924114697058,-25.605195770577637,20.537637410232968,True
1.5,6272,1.0,0.0032104546219136956,-0.0015966637733896322,34.739955357142854,0.003807118395303327,0.0010000000000000002,0.004807118395303327,0.6884566326530612,2.18613210465693,-10.014275186699773,36.128557994110835,True
