pair,side,bl_net,bl_hold,entry_step_vel,vel_hold,vel_gross,vel_net,is_winner_vel,max_hold_exit
NATGAS/SUGAR,-1,-0.12244317506625284,300,2,298,-0.09986730349804038,-0.1345248377446157,False,False
NATGAS/SUGAR,-1,-0.0010181666684752969,160,3,155,0.03409397413085211,0.015107672760989097,True,False
NATGAS/SUGAR,1,0.09267455601220967,45,1,44,0.08608130029529668,0.07925938248707749,True,False
NATGAS/SUGAR,-1,0.05428548445852014,111,1,110,0.05557765524641667,0.04152286072586872,True,False
NATGAS/SUGAR,1,-0.14639965405045768,300,3,295,-0.07612853628186357,-0.11045730340515125,False,False
NATGAS/SUGAR,-1,0.09458307020533391,60,1,59,0.0883429962552353,0.07987724283057776,True,False
NATGAS/SUGAR,-1,-0.03385849430530629,248,1,247,-0.013819918861617077,-0.04288841201230201,False,False
NATGAS/SUGAR,-1,0.1137271845701777,15,2,13,0.11585018763201746,0.11242553009777088,True,False
NATGAS/SUGAR,-1,0.016495930684610624,184,1,183,0.03486027083209525,0.012805476311547305,True,False
NATGAS/SUGAR,-1,0.08399559763031567,79,2,77,0.09891377741361056,0.088475421249227,True,False
NATGAS/SUGAR,1,0.045237093395047584,109,1,108,0.05017375895992359,0.036338142521567425,True,False
NATGAS/SUGAR,-1,0.0778193078176856,51,1,50,0.08479400728198144,0.07731455522718692,True,False
NATGAS/SUGAR,-1,0.0757588701193518,8,1,7,0.0551257556692257,0.052358632381554464,True,False
NATGAS/SUGAR,-1,-0.019501869068394188,286,1,285,-0.033095332375047234,-0.06632820908737601,False,False
NATGAS/SUGAR,1,-0.2335566425091166,300,2,298,-0.1760937857459728,-0.21075131999254815,False,False
NATGAS/SUGAR,-1,0.025577435852348875,141,2,137,0.053789269824372564,0.03677557119423558,True,False
NATGAS/SUGAR,-1,-0.1336270841146669,300,2,296,-0.09809457242640042,-0.13253292859078397,False,False
NATGAS/SOYBEANS,1,0.07468146185831209,100,1,99,0.08291910256974298,0.07006978750124983,True,False
NATGAS/SOYBEANS,-1,0.15872090795706428,64,2,62,0.15995501310148116,0.15116049255353595,True,False
NATGAS/SOYBEANS,1,-0.1222544223418241,301,1,300,-0.088346986012053,-0.12322369834082013,False,True
NATGAS/SOYBEANS,-1,0.05167195523640039,231,1,230,0.07913354676891149,0.05192806731685669,True,False
NATGAS/SOYBEANS,-1,0.01907564260348261,156,2,154,0.0420403341640356,0.023163621835268478,True,False
NATGAS/SOYBEANS,1,-0.2740553848449227,300,2,298,-0.23941416803168405,-0.2740717022782594,False,False
NATGAS/SOYBEANS,1,-0.022268884354621425,300,1,299,0.00215896131184434,-0.032608161975826895,False,False
NATGAS/SOYBEANS,1,-0.08431493912213883,281,1,280,-0.07364448387569875,-0.10632941538254806,False,False
