exit_sd,n_trades,avg_net,avg_hold_cal,avg_entry_dist_sd,win_rate,total_EV,vs_baseline_EV,beats_baseline,recommended
0.0,2274,-0.014244340938168086,164.23175021987686,2.2521924053734725,0.5175901495162709,-32.39163129339423,0.0,False,False
0.5,2542,-0.01010931313753219,121.51848937844217,2.2401118361606085,0.559008654602675,-25.697873995606827,6.6937572977874,True,False
1.0,3066,-0.005910319004659278,75.18460534898891,2.23279639502156,0.6099151989562949,-18.121038068285348,14.270593225108879,True,False
1.5,4412,-0.0017372851453415024,34.628966455122395,2.2108292750435043,0.6672710788757933,-7.664902061246709,24.72672923214752,True,True
