exit_sd,long_label,short_label,n_trades,avg_gross,avg_net,avg_hold_cal,win_rate,total_EV
0.5,UKX,CBK,38,0.0026132760863454094,-0.012623782313077807,126.26315789473684,0.5789473684210527,-0.47970372789695664
0.5,UKX,CEI,24,-0.00011603051564453189,-0.01679000311838426,139.375,0.4583333333333333,-0.4029600748412222
0.5,UKX,CEY,37,-0.00879871692135957,-0.02517983502576535,136.7027027027027,0.4864864864864865,-0.9316538959533179
0.5,UKX,CFR,37,-0.0013139840842854825,-0.015769889304574264,119.13513513513513,0.6486486486486487,-0.5834859042692477
0.5,UKX,CIL,53,0.02212951857184395,0.012162963906555758,78.16981132075472,0.7924528301886793,0.6446370870474551
0.5,UKX,CMD,33,0.002899830832716031,-0.013148570993767988,133.66666666666666,0.5757575757575758,-0.4339028427943436
0.5,UKX,COI,36,0.0019829325764435654,-0.012354662552932383,118.05555555555556,0.6111111111111112,-0.4447678519055658
0.5,UKX,CPH,37,-0.010577320222043217,-0.027198349470469722,138.8918918918919,0.5945945945945946,-1.0063389304073798
0.5,UKX,CRM,46,0.00890904513392716,-0.002256291375900117,89.1086956521739,0.717391304347826,-0.10378940329140539
0.5,UKX,CTB,52,0.01949506993717188,0.008973889747498543,83.23076923076923,0.75,0.4666422668699242
0.5,UKX,CTN,49,0.01751356469984603,0.006047028496323525,91.85714285714286,0.7142857142857143,0.2963043963198527
1.0,CBK,CEI,32,0.001090297594462525,-0.008967236652112817,79.0,0.5,-0.28695157286761014
1.0,CBK,CEY,48,0.0034010224844467,-0.005800347378566999,71.1875,0.5833333333333334,-0.27841667417121596
1.0,CBK,CFR,37,-0.0025165138177091428,-0.012452611559286338,77.89189189189189,0.5405405405405406,-0.46074662769359453
1.0,CBK,CIL,75,0.01789351854799358,0.012013518547993582,40.88,0.84,0.9010138910995187
1.0,CBK,CMD,41,-0.0033490196258313685,-0.014756370110295116,91.3170731707317,0.5121951219512195,-0.6050111745220997
1.0,CBK,COI,49,0.009079324378595197,0.001296321862520274,58.244897959183675,0.673469387755102,0.06351977126349342
1.0,CBK,CPH,49,0.0023093973911956036,-0.006969831012494639,71.89795918367346,0.673469387755102,-0.3415217196122373
1.0,CBK,CRM,44,0.007885765161910878,-0.000821831351165089,66.68181818181819,0.7272727272727273,-0.03616057945126391
1.0,CBK,CTB,44,-0.004115519750370009,-0.014656242041777234,83.4090909090909,0.6590909090909091,-0.6448746498381983
1.0,CBK,CTN,54,0.006257585327167061,-0.0020627596753697193,63.148148148148145,0.7407407407407407,-0.11138902246996485
1.0,CBK,UKX,52,0.0020843638523081213,-0.007254519182465323,72.4423076923077,0.6538461538461539,-0.37723499748819683
1.0,CEI,CBK,34,0.0022509314350637457,-0.007709906598779927,78.11764705882354,0.5588235294117647,-0.26213682435851754
1.0,CEI,CEY,29,0.0068240121513585906,-0.0020507162378714527,68.20689655172414,0.6551724137931034,-0.05947077089827213
1.0,CEI,CFR,29,-0.0067145827982192825,-0.018094743402848477,91.06896551724138,0.5517241379310345,-0.5247475586826058
1.0,CEI,CIL,55,0.026423216726727202,0.02155024038799744,31.69090909090909,0.8727272727272727,1.1852632213398593
1.0,CEI,CMD,35,0.003947766131515415,-0.004553603731498283,64.8,0.6571428571428571,-0.1593761306024399
1.0,CEI,COI,32,0.009872512066828563,0.002164292888746374,57.5625,0.6875,0.06925737243988397
1.0,CEI,CPH,23,-0.010527228694784996,-0.022652660499430613,97.8695652173913,0.5652173913043478,-0.5210111914869041
1.0,CEI,CRM,34,0.02387067984588248,0.016153193947413505,57.64705882352941,0.7352941176470589,0.5492085942120591
1.0,CEI,CTB,33,0.0035045136727801947,-0.005546793923732881,69.81818181818181,0.696969696969697,-0.1830441994831851
1.0,CEI,CTN,25,-0.01202416058389011,-0.02479950304964354,103.8,0.56,-0.6199875762410885
1.0,CEI,UKX,32,0.002694427040009844,-0.007048038713414813,76.125,0.59375,-0.225537238829274
1.0,CEY,CBK,47,0.002203424364243261,-0.007292174586499964,73.87234042553192,0.5957446808510638,-0.3427322055654983
1.0,CEY,CEI,29,0.007187230979440863,-0.0014494246653394866,66.03448275862068,0.6551724137931034,-0.04203331529484511
1.0,CEY,CFR,40,0.0012549631724356994,-0.008955995731673891,80.4,0.675,-0.35823982926695563
1.0,CEY,CIL,61,0.016201926346550617,0.008945200543721062,53.442622950819676,0.8032786885245902,0.5456572331669848
1.0,CEY,CMD,47,0.003785899663725145,-0.005740011149448857,74.14893617021276,0.7021276595744681,-0.26978052402409625
1.0,CEY,COI,44,0.0033231715598197663,-0.006009580619507755,72.38636363636364,0.5681818181818182,-0.2644215472583412
1.0,CEY,CPH,51,0.0074313357449152335,-0.0016527899601613179,70.11764705882354,0.7450980392156863,-0.08429228796822721
1.0,CEY,CRM,48,0.012951727240438067,0.004417024044091036,65.10416666666667,0.7708333333333334,0.21201715411636973
1.0,CEY,CTB,48,0.004178597680634164,-0.005760215104753965,77.91666666666667,0.6875,-0.2764903250281903
1.0,CEY,CTN,49,-0.0012622750528650509,-0.01126389652337106,78.48979591836735,0.6530612244897959,-0.551930929645182
1.0,CEY,UKX,45,-0.0050045829088668494,-0.01539088427872986,82.0,0.5777777777777777,-0.6925897925428437
1.0,CFR,CBK,40,-0.004179278206404658,-0.01455736039818548,81.925,0.55,-0.5822944159274192
1.0,CFR,CEI,28,-0.00920809279825635,-0.02089772097829549,93.89285714285714,0.4642857142857143,-0.5851361873922738
1.0,CFR,CEY,43,-0.0006969168101579186,-0.011032246532999586,81.53488372093024,0.627906976744186,-0.4743866009189822
1.0,CFR,CIL,61,0.01926688364696844,0.012543730716359858,48.57377049180328,0.7377049180327869,0.7651675736979513
1.0,CFR,CMD,39,-0.0018790767264922248,-0.012613815047531915,85.17948717948718,0.46153846153846156,-0.49193878685374465
1.0,CFR,COI,39,-0.005984641826049986,-0.016056225949688908,79.12820512820512,0.5384615384615384,-0.6261928120378674
1.0,CFR,CPH,56,0.011212746023207269,0.0038147029703696966,54.732142857142854,0.7142857142857143,0.213623366340703
1.0,CFR,CRM,47,0.018897825415404825,0.010861859224789844,60.5531914893617,0.723404255319149,0.5105073835651227
1.0,CFR,CTB,54,0.006686341277031806,-0.001534561817843891,62.24074074074074,0.6851851851851852,-0.08286633816357011
1.0,CFR,CTN,54,0.007801791200150137,-0.00022834578615123566,60.5,0.6851851851851852,-0.012330672452166725
1.0,CFR,UKX,40,-0.005899784889826041,-0.016897045163798648,87.575,0.55,-0.6758818065519459
1.0,CIL,CBK,68,0.01813073556166902,0.012324611468196016,40.205882352941174,0.8676470588235294,0.8380735798373291
1.0,CIL,CEI,56,0.027884770030054084,0.023443674139643128,27.75,0.8928571428571429,1.3128457518200152
1.0,CIL,CEY,69,0.017443135005944112,0.010979803657919495,46.20289855072464,0.7971014492753623,0.7576064523964451
1.0,CIL,CFR,69,0.022093848338019407,0.01565751718852566,45.95652173913044,0.782608695652174,1.0803686860082704
1.0,CIL,CMD,64,0.023872147109157336,0.017369407383129937,46.5625,0.828125,1.111642072520316
