exit_sd,n_trades,avg_net,avg_hold_cal,avg_entry_dist_sd,win_rate,total_EV,vs_baseline_EV,beats_baseline,recommended
0.0,4375,-0.012729948766415361,153.72388571428573,2.230788368271322,0.6045714285714285,-55.69352585306721,0.0,False,False
0.5,5031,-0.005496116693692091,109.53627509441463,2.2298575028677714,0.6537467700258398,-27.65096308596491,28.042562767102297,True,False
1.0,6430,0.0008422003249315268,63.80342146189736,2.222336414993151,0.701244167962675,5.415348089309717,61.108873942376924,True,False
1.5,9829,0.00489049869250606,27.931732627937734,2.207856540866507,0.7539932851765184,48.068711648642065,103.76223750170928,True,True
