exit_sd,n_trades,pct_target_exit,avg_gross,avg_net,avg_hold_cal,avg_financing_cost,avg_spread_cost,avg_total_cost,win_rate,avg_entry_dist_sd,total_EV,vs_baseline_EV,beats_baseline
0.0,4375,0.7622857142857142,0.005516504462547456,-0.012729948766415361,153.72388571428573,0.016846453228962822,0.0014,0.01824645322896282,0.6045714285714285,2.230788368271322,-55.69352585306721,0.0,False
0.5,5031,0.8982309679984098,0.007907858659120472,-0.005496116693692091,109.53627509441463,0.012003975352812562,0.0014,0.013403975352812562,0.6537467700258398,2.2298575028677714,-27.65096308596491,28.042562767102297,True
1.0,6430,0.9830482115085537,0.009234356101577811,0.0008422003249315268,63.80342146189736,0.006992155776646286,0.0013999999999999998,0.008392155776646286,0.701244167962675,2.222336414993151,5.415348089309717,61.108873942376924,True
1.5,9829,0.9996947807508394,0.00935151048734855,0.00489049869250606,27.931732627937734,0.003061011794842492,0.0013999999999999998,0.004461011794842491,0.7539932851765184,2.207856540866507,48.068711648642065,103.76223750170928,True
