xing_sd,n_trades,avg_net,avg_hold_cal,avg_dist_sd_at_entry,win_rate,total_EV,vs_31_EV,vs_baseline_EV,beats_31,recommended
2.0,648,0.01136585148468732,104.3996913580247,-0.024707320270324656,0.7330246913580247,7.365071762077383,-0.004928237922617207,1.7650717620773833,False,True
2.5,406,0.016175732404624676,118.16502463054188,0.17381043441610874,0.7216748768472906,6.567347356277619,-0.8026526437223813,0.9673473562776191,False,False
3.0,237,0.020687610264824526,128.53586497890296,0.47710881578936226,0.7215189873417721,4.902963632763413,-2.467036367236587,-0.6970363672365867,False,False
