is_winner,n,avg_net,avg_hold,avg_peak,peak_min,revert_thresh
False,167,-0.15572932055594635,280.8383233532934,2.331832196457223,,2.5
True,416,0.07112227593613804,88.01201923076923,2.373069167117465,,2.5
